StudentID,Gender,Nation,Religion,Region,EnrollmentYear,EntranceScore_1,EntranceScore_2,EntranceScore_3,SumScore,Aspiration,IndustryCode,GPA4_1,Rating_1,CreditsRegistered_1,CreditsEarnned_1,GPA4_2,Rating_2,CreditsRegistered_2,CreditsEarnned_2,GPA4_3,Rating_3,CreditsRegistered_3,CreditsEarnned_3,GPA4_4,Rating_4,CreditsRegistered_4,CreditsEarnned_4,TermStatus_1,TermStatus_2,TermStatus_3,TermStatus_4,Drop
5036356410,Nam,Kinh,Khìng,2,2020,7.2,7.4,7.7,22.55,NV1,610,0.4,Y?u,21,5,0,Y?u,16,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5066459401,N?,Kinh,Khìng,2,2021,7,8.25,8.5,24,NV3,901,2.95,Kh†,19,19,2.92,Kh†,19,19,3.71,Xu?t s?c,19,19,2.84,Kh†,19,16,0,0,0,0,0
5193454401,Nam,Kinh,Khìng,2,2021,8,7.75,8.2,24.2,,4017,3.4,Gi?i,15,15,2.31,Trung bçnh,18,18,2.57,Kh†,15,15,2.34,Trung bçnh,22,19,0,0,0,0,0
6009451417,Nam,Kinh,Khìng,2,2021,6.4,6.97,6.13,19.75,NV1,1171,2.56,Kh†,17,17,1.19,Y?u,18,9,1.17,Y?u,17.5,10.5,1.88,Y?u,26,23,0,0,0,0,0
6027451405,Nam,Kinh,Khìng,2,2021,6.73,8.2,7.5,22.68,NV1,1052,1.97,Y?u,16,14,1.71,Y?u,19,16,1.28,Y?u,18,11,2.18,Trung bçnh,22,19,0,0,0,0,0
6066459401,N?,Kinh,Khìng,2NT,2021,7.8,7.5,8.6,24.4,NV1,901,2.87,Kh†,19,19,2.79,Kh†,19,19,3.21,Gi?i,19,19,3.08,Kh†,19,19,0,0,0,0,0
6123351405,Nam,Kinh,Khìng,1,2020,7.8,7,7.75,23.3,NV1,1053,2.42,Trung bçnh,18,18,1.47,Y?u,19,12,3.03,Kh†,16,16,1.95,Y?u,20,17,0,0,0,0,0
7009451402,N?,Kinh,Khìng,2NT,2021,7.4,6.5,6.75,21.15,NV1,102,2.6,Kh†,15,15,1.63,Y?u,19,15,2.47,Trung bçnh,18,16,2.11,Trung bçnh,23,20,0,0,0,0,0
7010351417,Nam,Kinh,Khìng,1,2020,8,7.2,8.6,24.55,NV1,1171,2.36,Trung bçnh,18,16,1.78,Y?u,18,14,2.21,Trung bçnh,17,15,1.85,Y?u,24.5,22.5,0,0,0,0,0
7019457452,N?,Kinh,Khìng,2,2021,7.3,9.6,6.7,23.85,NV1,7522,1.67,Y?u,18,12,0,Y?u,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7022451416,Nam,Kinh,Khìng,2NT,2021,8,7.5,7.5,23.5,NV1,1161,2.68,Kh†,19,19,1.09,Y?u,19.5,11.5,1.45,Y?u,16.5,10.5,1.24,Y?u,25,16,0,0,0,0,0
7024351405,Nam,Kinh,Khìng,1,2020,6.33,6.63,7.63,21.34,NV2,1052,2.28,Trung bçnh,18,15,1.34,Y?u,19,13,2.79,Kh†,19,19,1.61,Y?u,23,14,0,0,0,0,0
7024354405,Nam,Kinh,Khìng,1,2020,6.2,7.3,7.8,22.05,NV1,4054,1.97,Y?u,16,16,1.61,Y?u,18,15,3,Kh†,15,15,2.75,Kh†,18,18,0,0,0,0,0
7027451405,Nam,Kinh,Khìng,2,2021,6.8,6.9,7.17,21.12,NV1,1053,2.31,Trung bçnh,16,14,1.93,Y?u,21,18,1.94,Y?u,16,13,1.45,Y?u,22,16,0,0,0,0,0
7037357451,N?,Kinh,Khìng,1,2020,6.8,6.1,6.2,19.73,NV2,7512,1.25,Y?u,20,12,1.56,Y?u,24,19,1.55,Y?u,19,13,1.84,Y?u,22,22,0,0,0,0,0
7046354401,N?,Kinh,Khìng,1,2020,6.9,5.95,6.8,20.4,NV1,4011,1.31,Y?u,16,11,2.31,Trung bçnh,16,16,3.03,Kh†,16,16,1.83,Y?u,24,21,0,0,0,0,0
7069451405,Nam,Kinh,Khìng,2NT,2021,6.1,7.1,7.5,21.2,NV1,1053,2.47,Trung bçnh,16,16,1.26,Y?u,19,13,2.06,Trung bçnh,18,18,1.14,Y?u,22,11,0,0,0,0,0
7193454401,N?,Kinh,Ph?t gi†o,1,2021,6.2,6.5,5.8,19.25,NV1,4017,3,Kh†,15,15,1.5,Y?u,15,11,2.22,Trung bçnh,18,18,1.5,Y?u,23,17,0,0,0,0,0
8003352406,Nam,Kinh,Khìng,2,2020,6.7,7.1,6.7,20.5,NV1,206,1.28,Y?u,18,11,1.11,Y?u,18,8,1.19,Y?u,16,10,1.24,Y?u,17,11,0,0,0,0,0
8008357401,N?,Kinh,Khìng,2,2020,8,8.2,9.4,26.5,NV1,701,3.5,Gi?i,18,18,3.58,Gi?i,19,19,3.44,Gi?i,18,18,3.2,Gi?i,20,20,0,0,0,0,0
8008451416,Nam,Kinh,Ph?t gi†o,2,2021,6.07,6.57,6.83,19.47,NV1,1161,2.66,Kh†,19,19,1.51,Y?u,19.5,13.5,2.47,Trung bçnh,16.5,13.5,1.05,Y?u,21,12,0,0,0,0,0
8010351417,Nam,Kinh,Thiàn ch£a gi†o,2,2020,7.16,7.48,7.38,22.27,NV2,1171,2.19,Trung bçnh,18,16,2.76,Kh†,23,23,2.8,Kh†,15,15,2.77,Kh†,15.5,15.5,0,0,0,0,0
8027451405,Nam,Kinh,Khìng,2,2021,8,8,7.6,23.85,NV1,1053,2.88,Kh†,16,16,1.89,Y?u,19,16,0.42,Y?u,18,5,1.38,Y?u,24,15,0,0,1,0,0
8037357451,Nam,Kinh,Khìng,1,2020,7.3,7.7,6.9,22.35,NV1,7512,1.83,Y?u,20,20,1.68,Y?u,17,14,2.21,Trung bçnh,17,15,1.74,Y?u,21,19,0,0,0,0,0
9015356412,Nam,Kinh,Khìng,2NT,2020,6.3,6.3,5.8,18.4,NV1,612,0.82,Y?u,17,8,1.82,Y?u,14,11,1.29,Y?u,19,13,1.36,Y?u,29,20,0,0,0,0,0
9062454401,N?,Kinh,Khìng,2NT,2021,6.27,6.67,6.67,20.11,NV3,4011,2.8,Kh†,15,15,0.6,Y?u,15,5,1.39,Y?u,18,13,1.4,Y?u,29,20,0,1,0,0,0
9117457451,Nam,Kinh,Khìng,1,2021,8.4,5.75,7.8,23.06,NV1,7512,2.11,Trung bçnh,18,15,1.71,Y?u,17,13,2.09,Trung bçnh,17,17,0.37,Y?u,19,4,0,0,0,1,0
1015459403,N?,Jrai,Tin lÖnh,1,2021,6.4,5.75,8,22.9,NV1,903,2.42,Trung bçnh,19,19,3.06,Kh†,17,17,2.97,Kh†,18,18,0,0,0,0,0,0,0,1,0
2009359401,N?,Jrai,Tin lÖnh,1,2020,9.2,7.7,8.2,25.85,NV1,901,2.79,Kh†,19,19,2.82,Kh†,19,19,3.26,Gi?i,19,19,3.38,Gi?i,17,17,0,0,0,0,0
1009451417,Nam,Kinh,Khìng,2NT,2021,5.9,6.8,6.2,19.4,NV2,1171,2.76,Kh†,17,17,2,Trung bçnh,18,16,0.79,Y?u,17.5,6.5,1.08,Y?u,26,14,0,0,1,0,0
2045451430,Nam,Kinh,Khìng,2NT,2021,8.2,7.2,7.6,23.5,NV1,130,2.67,Kh†,18,18,1.6,Y?u,20,16,2.06,Trung bçnh,17,15,1.31,Y?u,18,12,0,0,0,0,0
9046354401,Nam,Kinh,Khìng,2,2020,6,6.4,7.2,19.85,NV1,4016,0.97,Y?u,16,8,1.25,Y?u,16,12,2.28,Trung bçnh,16,16,1.29,Y?u,19,11,0,0,0,0,0
7458401,N?,Kinh,Khìng,1,2021,8.93,8.83,9.43,27.94,NV1,801,0,Khìng x?p lo?i,18,0,0,Khìng x?p lo?i,16,0,0,0,0,0,0,0,0,0,1,1,1,1,1
118457451,N?,Kinh,Khìng,2,2021,7.2,6.75,7.8,22.41,NV2,7512,1.97,Y?u,18,15,1.21,Y?u,17,10,2.29,Trung bçnh,17,17,2.14,Trung bçnh,22,20,0,0,0,0,0
1058356412,N?,Kinh,Khìng,2NT,2020,8.5,5.25,8.5,22.5,NV1,612,1.59,Y?u,17,14,1.44,Y?u,18,10,0,0,0,0,0,0,0,0,0,0,1,1,1
1118457451,N?,Kinh,Khìng,2NT,2021,6.6,7,8.4,23.3,NV3,7512,1.92,Y?u,18,15,2.53,Kh†,20,20,2.79,Kh†,19,19,2.45,Trung bçnh,19,17,0,0,0,0,0
5121454401,N?,Kinh,Khìng,2,2021,8.2,7.1,6.4,21.95,NV1,4016,2.47,Trung bçnh,15,12,1.77,Y?u,15,15,1.79,Y?u,21,15,1.53,Y?u,19,13,0,0,0,0,0
6013456409,Nam,Kinh,Khìng,2,2021,5,8.25,9,22.5,NV1,6092,2.5,Kh†,18,18,1.25,Y?u,14,8,2.29,Trung bçnh,17,17,0.71,Y?u,21,6,0,0,0,1,0
8007356410,N?,Ra Glai,Khìng,1,2020,6.12,7.3,7.28,22.95,NV1,610,2.33,Trung bçnh,21,18,1.88,Y?u,16,12,2.63,Kh†,16,16,2.1,Trung bçnh,26,20,0,0,0,0,0
8024354405,N?,Kinh,Khìng,2,2020,7.4,7.2,7.8,22.65,NV2,4054,2.03,Trung bçnh,16,16,2.31,Trung bçnh,18,18,2.83,Kh†,15,15,2.7,Kh†,20,20,0,0,0,0,0
8029454407,N?,Kinh,Khìng,1,2021,6.8,6.33,6.67,22.55,NV1,407,2.97,Kh†,16,16,1.59,Y?u,16,14,1.78,Y?u,16,13,2.46,Trung bçnh,24,24,0,0,0,0,0
8040354404,Nam,Kinh,Khìng,2,2020,7.9,8.5,7.3,23.95,NV1,4041,0.94,Y?u,17,8,2.23,Trung bçnh,15,15,2.44,Trung bçnh,17,17,1.68,Y?u,22,16,0,0,0,0,0
9008357401,N?,Kinh,Khìng,1,2020,7.5,8.9,8.9,26.4,NV1,701,2.92,Kh†,18,18,3.25,Gi?i,22,22,3.08,Kh†,19,19,3.31,Gi?i,16,16,0,0,0,0,0
9038354407,N?,Kinh,Khìng,2NT,2020,7.4,7.1,6.1,21.1,NV1,407,1.24,Y?u,17,8,1.73,Y?u,15,11,2.37,Trung bçnh,19,16,2.09,Trung bçnh,29,29,0,0,0,0,0
9059354404,N?,Kinh,Khìng,2NT,2020,7,7,6.8,21.3,NV2,4041,1.56,Y?u,17,14,2.2,Trung bçnh,15,15,3.24,Gi?i,17,17,2.65,Kh†,24,24,0,0,0,0,0
9073354407,Nam,Kinh,Khìng,1,2020,6.2,6.1,8.1,20.65,NV2,407,0.5,Y?u,17,5,0,Y?u,15,0,0,0,0,0,0,0,0,0,1,1,1,1,1
8351416,Nam,Kinh,Khìng,2,2020,6.78,7.18,5.88,20.09,NV1,1161,1.7,Y?u,20.5,17.5,1.28,Y?u,25,16,3.17,Kh†,15,15,2.12,Trung bçnh,23.5,19.5,0,0,0,0,0
2020457452,N?,Kinh,Khìng,2NT,2021,8.42,8.3,5.46,22.68,NV2,7522,3.06,Kh†,18,18,3.26,Gi?i,19,19,3.82,Xu?t s?c,19,19,3.33,Gi?i,20,20,0,0,0,0,0
2118457451,N?,Kinh,Khìng,2NT,2021,7.8,7.5,7.4,23.08,NV2,7511,2.61,Kh†,18,18,1.67,Y?u,21,14,2.06,Trung bçnh,17,14,1.74,Y?u,23,19,0,0,0,0,0
2150354401,Nam,Kinh,Khìng,2,2020,8.6,7.75,8,24.6,NV1,401,2.63,Kh†,16,16,2.88,Kh†,16,16,3.38,Gi?i,16,16,3.4,Gi?i,24,24,0,0,0,0,0
6011456410,Nam,Ba Na,Khìng,1,2021,7,4.25,6.75,20.75,NV1,610,2.02,Trung bçnh,21,18,2.5,Kh†,16,16,1.24,Y?u,19,13,2.41,Trung bçnh,17,15,0,0,0,0,0
6038357451,N?,Kinh,Khìng,2,2020,6.1,8.1,7.2,21.7,NV1,7512,1.48,Y?u,20,15,0.88,Y?u,17,6,2.21,Trung bçnh,17,14,1.69,Y?u,21,17,0,1,0,0,0
7027459401,N?,Kinh,Ph?t gi†o,2NT,2021,7.95,7.95,8.3,24.7,NV1,901,2.76,Kh†,19,19,2.39,Trung bçnh,19,17,3.16,Kh†,19,19,2.76,Kh†,21,21,0,0,0,0,0
8004451418,Nam,Kinh,Ph?t gi†o,1,2021,7.15,7.05,6.85,21.8,NV1,1185,2.56,Kh†,17,17,1.64,Y?u,22,13,2.15,Trung bçnh,17,17,2.24,Trung bçnh,25.5,22.5,0,0,0,0,0
9007351416,Nam,Kinh,Khìng,2NT,2020,8.6,7.9,7.7,24.7,NV1,1161,2.83,Kh†,20.5,20.5,2.38,Trung bçnh,20,18,3,Kh†,13,13,2.84,Kh†,21.5,21.5,0,0,0,0,0
7352403,Nam,Kinh,Ph?t gi†o,1,2020,7.1,8.7,8.6,25.15,NV1,2031,1.97,Y?u,18,16,2.22,Trung bçnh,18,14,3.08,Kh†,18,18,2.75,Kh†,20,20,0,0,0,0,0
17456401,N?,Kinh,Ph?t gi†o,2,2021,8.25,8,8.2,24.7,NV2,601,3.28,Gi?i,18,18,3.18,Kh†,17,17,3.08,Kh†,20,20,3.06,Kh†,18,18,0,0,0,0,0
20457452,N?,Kinh,Khìng,2NT,2021,8.1,7.6,7.2,23.4,NV1,752,0.33,Y?u,18,4,0,Y?u,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1
39357451,N?,Kinh,Khìng,1,2020,8.6,8,8.7,26.25,NV1,7513,2.75,Kh†,20,20,3.26,Gi?i,21,21,3.25,Gi?i,14,14,3.35,Gi?i,20,20,0,0,0,0,0
41457401,N?,Kinh,Khìng,2,2021,8.4,7.25,9.6,26.39,,701,3,Kh†,18,18,3,Kh†,19,19,2.5,Kh†,18,16,3.05,Kh†,20,20,0,0,0,0,0
42457451,N?,Kinh,Thiàn ch£a gi†o,2NT,2021,8.4,8.5,8.2,25.48,NV1,7513,2.5,Kh†,18,18,2.56,Kh†,17,17,2.47,Trung bçnh,16,16,2.5,Kh†,20,20,0,0,0,0,0
47459401,N?,R? Ngao,Thiàn ch£a gi†o,1,2021,8.4,8.5,8.7,28.35,NV1,901,2.87,Kh†,19,19,2.66,Kh†,19,19,3.29,Gi?i,19,19,2.83,Kh†,21,21,0,0,0,0,0
54359401,N?,Kinh,Khìng,1,2020,6.8,6.25,6.75,20.55,,901,2.34,Trung bçnh,19,17,2.86,Kh†,21,21,3.26,Gi?i,19,19,3.03,Kh†,20,20,0,0,0,0,0
61454406,N?,Kinh,Tìn gi†o kh†c,2,2021,7.6,7,8.4,23.25,NV1,406,3.4,Gi?i,15,15,2.56,Kh†,16,16,1.7,Y?u,15,12,0,Y?u,20,0,0,0,0,1,0
67359401,N?,Kinh,Khìng,2NT,2020,7.5,5,6.75,19.75,NV1,901,2.37,Trung bçnh,19,19,2.74,Kh†,19,19,3.08,Kh†,19,19,2.88,Kh†,17,17,0,0,0,0,0
82454407,N?,Kinh,Khìng,2,2021,8,7,8,23.5,NV1,407,3.44,Gi?i,16,16,2.25,Trung bçnh,16,16,1.84,Y?u,16,10,2.84,Kh†,28,28,0,0,0,0,0
194454401,N?,Kinh,Khìng,2NT,2021,7,6.25,8,21.75,NV1,4017,3.57,Gi?i,15,15,2.53,Kh†,15,15,2.5,Kh†,18,18,2.92,Kh†,26,26,0,0,0,0,0
1002359402,Nam,Kinh,Khìng,2NT,2020,5.04,5.98,9,20.27,NV1,902,2.44,Trung bçnh,17,17,1.59,Y?u,17,13,3.11,Kh†,19,19,2.41,Trung bçnh,23,23,0,0,0,0,0
2005352401,N?,Kinh,Khìng,2NT,2020,8.8,7.5,8,24.8,,201,2.75,Kh†,18,18,2.83,Kh†,20,20,3.03,Kh†,20,20,2.64,Kh†,14,12,0,0,0,0,0
2014357401,N?,Kinh,Khìng,2,2020,7.6,8,8.3,24.4,NV1,701,2.28,Trung bçnh,18,16,2.13,Trung bçnh,24,20,2.68,Kh†,17,17,2.58,Kh†,20,20,0,0,0,0,0
2014357452,N?,Kinh,Khìng,2NT,2020,6.8,7.2,6.7,21.2,NV1,7522,2.61,Kh†,18,18,2.58,Kh†,19,15,3.58,Gi?i,19,19,3.68,Xu?t s?c,22,22,0,0,0,0,0
2015359403,N?,Kinh,Thiàn ch£a gi†o,1,2020,6.6,7,7.25,21.6,NV1,903,0.95,Y?u,19,12,1.91,Y?u,17,17,2.6,Kh†,21,21,2.14,Trung bçnh,22,20,0,0,0,0,0
2015459403,N?,Kinh,Khìng,2NT,2021,7.4,8.25,8.25,24.4,NV1,903,2.58,Kh†,19,19,2.62,Kh†,17,17,2.92,Kh†,18,18,2.97,Kh†,18,18,0,0,0,0,0
2028451405,Nam,Kinh,Khìng,1,2021,8,8.3,8.3,25.35,NV2,1052,2.16,Trung bçnh,16,16,1.54,Y?u,25,18,1.11,Y?u,18,11,0.21,Y?u,19,1,0,0,0,1,0
2030454407,N?,Kinh,Khìng,2,2021,7.13,4.63,6.67,18.43,NV1,407,2.78,Kh†,16,13,0.47,Y?u,16,5,0,0,0,0,0,0,0,0,0,1,1,1,1
2041457451,N?,Kinh,Ph?t gi†o,2,2021,6.4,6.7,5.6,18.48,NV1,7512,1.31,Y?u,18,11,1.26,Y?u,17,10,1.96,Y?u,23,20,0.59,Y?u,22,6,0,0,0,1,0
2043457451,N?,Kinh,Khìng,2,2021,8.08,7.42,8.32,24.11,NV1,7512,3.28,Gi?i,18,18,3.21,Gi?i,17,17,3.38,Gi?i,17,17,3.24,Gi?i,19,19,0,0,0,0,0
2055454407,N?,Kinh,Khìng,1,2021,7.4,8.3,8.3,24.75,NV1,407,3.34,Gi?i,16,16,2.66,Kh†,16,16,2.75,Kh†,16,16,3.07,Kh†,21,21,0,0,0,0,0
2092457451,Nam,Kinh,Khìng,2,2021,7.3,7.3,7.8,22.9,NV1,7511,1.94,Y?u,18,15,2.11,Trung bçnh,19,15,2.87,Kh†,19,19,2.33,Trung bçnh,18,18,0,0,0,0,0
3002356401,N?,Kinh,Ph?t gi†o,3,2020,7.94,8.7,8.14,24.78,NV1,601,3.44,Gi?i,18,18,3.53,Gi?i,17,17,3.75,Xu?t s?c,20,20,3.73,Xu?t s?c,20,20,0,0,0,0,0
3007452403,N?,Kinh,Ph?t gi†o,1,2021,7.2,6,6.8,20.75,NV1,2031,1.42,Y?u,18,12,1.5,Y?u,18,12,0,Y?u,23,0,0,0,0,0,0,0,1,1,1
3009359401,N?,Kinh,Khìng,2NT,2020,8,8.2,9.4,26.1,NV1,901,2.13,Trung bçnh,19,16,2.58,Kh†,19,19,3.03,Kh†,19,19,2.93,Kh†,20,20,0,0,0,0,0
3020351401,N?,Kinh,Khìng,1,2020,8,6.25,7.25,22.25,NV1,101,2.56,Kh†,18,18,1.92,Y?u,18,16,2.61,Kh†,18,18,1.35,Y?u,20,12,0,0,0,0,0
3023454406,Nam,Kinh,Khìng,2NT,2021,6.3,7.23,7.37,20.9,NV1,406,2.83,Kh†,15,15,1.56,Y?u,16,9,1.9,Y?u,15,15,1.88,Y?u,20,17,0,0,0,0,0
3039354407,N?,Kinh,Khìng,2NT,2020,8.04,7.56,8.56,24.66,NV1,407,2.38,Trung bçnh,17,17,2.67,Kh†,15,15,3.22,Gi?i,16,16,2.98,Kh†,21,21,0,0,0,0,0
3040457401,N?,Kinh,Ph?t gi†o,2,2021,8,8,9.6,26.65,,701,3.36,Gi?i,18,18,3.27,Gi?i,22,22,3.47,Gi?i,17,17,3.38,Gi?i,20,20,0,0,0,0,0
3061354407,N?,Kinh,Khìng,2,2020,6.42,5.88,6.18,18.73,NV1,407,1.74,Y?u,17,14,1.3,Y?u,20,11,2.94,Kh†,16,16,2.25,Trung bçnh,26,26,0,0,0,0,0
3064454401,N?,Kinh,Khìng,2NT,2021,7.02,8.14,7.7,23.36,NV1,4017,3.37,Gi?i,15,15,3,Kh†,15,15,2.92,Kh†,18,18,3.23,Gi?i,22,22,0,0,0,0,0
4006456402,N?,Nóng,Khìng,1,2021,6,8.75,8,25.5,NV3,602,2.68,Kh†,19,19,2.29,Trung bçnh,17,13,2.17,Trung bçnh,18,14,3.1,Kh†,29,29,0,0,0,0,0
4009359401,N?,Kinh,Khìng,2,2020,7.24,8.66,8.34,24.49,NV1,901,2.11,Trung bçnh,19,16,3.05,Kh†,19,19,3.18,Kh†,19,19,2.88,Kh†,17,17,0,0,0,0,0
4027454404,N?,Kinh,Khìng,2,2021,7.33,6,7.27,20.85,NV1,4041,3.5,Gi?i,16,16,1.79,Y?u,17,12,0.79,Y?u,19,8,0.42,Y?u,31,6,0,0,1,1,1
4034459401,N?,Kinh,Khìng,1,2021,8,8.2,8.5,25.45,NV1,901,2.5,Kh†,19,19,2.39,Trung bçnh,23,23,2.47,Trung bçnh,17,17,2.24,Trung bçnh,17,17,0,0,0,0,0
4039354407,Nam,Kinh,Khìng,2NT,2020,7.4,5.9,6.8,20.35,NV1,407,1.15,Y?u,17,11,0.87,Y?u,15,6,2.91,Kh†,16,16,1.98,Y?u,27,24,0,1,0,0,0
4040457401,N?,Kinh,Khìng,2,2021,6.6,7.25,9.8,25.34,,701,3.56,Gi?i,18,18,3.7,Xu?t s?c,22,22,3.93,Xu?t s?c,15,15,3.55,Gi?i,20,20,0,0,0,0,0
4043457452,N?,Kinh,Khìng,1,2021,5.3,7.4,6.5,19.95,NV1,7522,2.75,Kh†,18,18,2.92,Kh†,19,19,3.47,Gi?i,19,19,3.22,Gi?i,18,18,0,0,0,0,0
4047354401,N?,Kinh,Khìng,1,2020,9.2,8.4,7.8,26.15,NV1,4011,2.25,Trung bçnh,16,16,2.03,Trung bçnh,16,16,2.03,Trung bçnh,16,14,2.15,Trung bçnh,23,23,0,0,0,0,0
4056354404,N?,Kinh,Khìng,1,2020,8.2,7.5,5.4,21.85,NV1,4041,2.71,Kh†,17,17,2.05,Trung bçnh,20,16,3.09,Kh†,16,16,3.2,Gi?i,23,23,0,0,0,0,0
5013457401,N?,Kinh,Khìng,2,2021,8.15,8.5,8.5,25.49,NV1,701,2.78,Kh†,18,18,2.88,Kh†,24,24,2.94,Kh†,17,17,2.78,Kh†,18,18,0,0,0,0,0
5027354406,N?,Kinh,Khìng,2NT,2020,6,6.6,7.4,20.5,NV2,406,1.16,Y?u,16,10,1.5,Y?u,15,11,2.93,Kh†,15,15,1.83,Y?u,26,21,0,0,0,0,0
5040457401,N?,Kinh,Khìng,3,2021,8.6,6.25,9,24.64,NV2,701,2.78,Kh†,18,18,3.2,Gi?i,15,15,2.86,Kh†,21,21,2.85,Kh†,20,20,0,0,0,0,0
5042457451,N?,Kinh,Khìng,2,2021,7.7,9.4,8.2,25.38,NV2,7512,2.58,Kh†,18,18,2,Trung bçnh,17,11,1.97,Y?u,19,15,0.47,Y?u,19,4,0,0,0,1,0
5066359401,N?,Jrai,Khìng,1,2020,5.25,6.5,6.5,21,NV3,901,1.84,Y?u,19,16,2.21,Trung bçnh,19,19,1.73,Y?u,22,17,0,Y?u,17,0,0,0,0,1,0
6011451414,N?,Kinh,Khìng,2NT,2021,8,8.25,7.25,24.13,NV1,1141,2.72,Kh†,16,16,2.2,Trung bçnh,10,10,1.29,Y?u,17,11,0,Khìng x?p lo?i,19,0,0,0,0,1,0
6014357452,N?,Kinh,Khìng,2,2020,8.76,8.02,6.82,23.85,NV1,7522,2.64,Kh†,18,18,2.92,Kh†,19,19,3.39,Gi?i,19,19,3.42,Gi?i,18,18,0,0,0,0,0
6027354406,N?,Kinh,Khìng,2,2020,6,7.3,6.8,20.35,NV1,406,0.66,Y?u,16,7,1.6,Y?u,21,15,2.57,Kh†,15,15,1.68,Y?u,20,15,1,0,0,0,0
6029354405,N?,Kinh,Ph?t gi†o,2,2020,8.6,8.4,8.3,27.3,NV1,4051,1.63,Y?u,16,13,1.5,Y?u,18,14,3.03,Kh†,15,15,2.33,Trung bçnh,21,18,0,0,0,0,0
6039354407,N?,Kinh,Khìng,2,2020,6.7,7.7,6.5,21.15,NV1,407,1.26,Y?u,17,11,1.3,Y?u,15,9,3.25,Gi?i,16,16,0.38,Y?u,21,2,0,0,0,1,0
6040457401,N?,Kinh,Khìng,1,2021,7.6,8.75,7.8,24.71,NV1,701,2.67,Kh†,18,18,2.84,Kh†,19,19,2.83,Kh†,20,20,2.75,Kh†,20,20,0,0,0,0,0
6071354407,N?,Kinh,Khìng,2,2020,5.8,6.7,7.7,20.2,NV1,407,0.29,Y?u,17,2,0.2,Y?u,15,2,0,0,0,0,0,0,0,0,1,1,1,1,1
6081354407,N?,Kinh,Khìng,2,2020,5.9,6.9,6.1,18.9,NV1,407,1.74,Y?u,17,14,0,Y?u,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7003458402,N?,Kinh,Khìng,2NT,2021,7,7.75,8.25,23.5,NV2,802,2.69,Kh†,18,18,2.59,Kh†,16,16,2.95,Kh†,20,20,3.28,Gi?i,18,18,0,0,0,0,0
7015357401,N?,Kinh,Ph?t gi†o,2,2020,7.5,5.6,6.8,20.02,NV1,701,2.31,Trung bçnh,18,15,2.79,Kh†,24,24,2.91,Kh†,16,16,2.27,Trung bçnh,22,20,0,0,0,0,0
7025351405,N?,Kinh,Khìng,2,2020,6.8,6.93,8.03,22.01,NV1,1053,2.86,Kh†,18,18,2.39,Trung bçnh,19,19,3.13,Kh†,16,16,1.55,Y?u,19,14,0,0,0,0,0
7040457401,N?,Kinh,Khìng,2NT,2021,7.4,7.5,9.4,25.78,NV1,701,2.67,Kh†,18,18,3.03,Kh†,19,19,3.06,Kh†,18,18,2.8,Kh†,20,20,0,0,0,0,0
7063454401,Nam,Kinh,Khìng,2,2021,8.5,9,8.6,26.35,NV1,4016,3.4,Gi?i,15,15,1.41,Y?u,17,10,2.03,Trung bçnh,19,16,2.77,Kh†,28,28,0,0,0,0,0
7066459401,N?,Kinh,Khìng,2NT,2021,7.8,8.5,8.6,25.4,NV1,901,2.84,Kh†,19,19,2.89,Kh†,19,19,3.32,Gi?i,19,19,2.95,Kh†,19,19,0,0,0,0,0
7077357451,N?,Kinh,Khìng,2,2020,7.1,6.5,6.7,20.55,NV1,7513,1.75,Y?u,20,18,2.35,Trung bçnh,17,17,2.58,Kh†,18,18,2.05,Trung bçnh,20,20,0,0,0,0,0
7096357451,N?,Kinh,Khìng,2NT,2020,6.8,6.5,7.4,21.58,NV2,7512,2.78,Kh†,20,20,2.65,Kh†,17,17,2.47,Trung bçnh,17,17,2.67,Kh†,21,21,0,0,0,0,0
8026457401,N?,Kinh,Khìng,2,2021,8,9.1,9.2,26.88,NV1,701,3.03,Kh†,18,18,2.5,Kh†,21,21,2.81,Kh†,16,16,2.68,Kh†,22,22,0,0,0,0,0
8027357401,N?,Kinh,Khìng,2,2020,8.4,7.75,8.8,25.56,NV2,701,3.17,Kh†,18,18,2.58,Kh†,24,20,3.58,Gi?i,13,13,2.75,Kh†,20,20,0,0,0,0,0
8040457401,N?,Kinh,Khìng,2,2021,8.4,7,8.8,25,,701,3.11,Kh†,18,18,3.11,Kh†,19,19,3,Kh†,18,18,3.2,Gi?i,22,22,0,0,0,0,0
8048354404,N?,Kinh,Khìng,1,2020,6.6,5.8,6.3,18.7,NV1,4041,0.62,Y?u,17,6,1.2,Y?u,15,8,2.62,Kh†,26,26,1.32,Y?u,22,13,1,0,0,0,0
9013357452,N?,Kinh,Khìng,2,2020,6.32,7.34,6.76,20.67,NV1,7522,2.53,Kh†,18,18,2.79,Kh†,21,21,3.15,Kh†,17,17,2.53,Kh†,20,20,0,0,0,0,0
9015357401,N?,Kinh,Khìng,2NT,2020,6.75,7.2,5.8,19.66,NV1,701,1.22,Y?u,18,10,2,Trung bçnh,24,21,1.89,Y?u,19,14,1.27,Y?u,24,15,0,0,0,0,0
